aircraft,airline_name,cabin_staff_service,country,date,food_&_beverages,ground_service,inflight_entertainment,rating,recommended,seat_comfort,seat_type,type_of_traveller,value_for_money,verified_trip,wifi_&_connectivity
Not informed,Deutsche Lufthansa AG,-1.0,Germany,2018-08-03,-1.0,1.0,-1.0,1,False,-1.0,Economy Class,Family Leisure,1,True,-1.0
A320,Deutsche Lufthansa AG,5.0,Germany,2018-08-03,2.0,5.0,-1.0,8,True,3.0,Economy Class,Couple Leisure,5,True,-1.0
A320,Deutsche Lufthansa AG,5.0,Germany,2018-08-05,4.0,5.0,-1.0,10,True,3.0,Business Class,Couple Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2018-08-07,1.0,2.0,4.0,4,False,1.0,Economy Class,Family Leisure,2,True,-1.0
A321,Deutsche Lufthansa AG,5.0,Germany,2018-08-07,4.0,5.0,3.0,10,True,5.0,Economy Class,Solo Leisure,5,True,5.0
Not informed,Deutsche Lufthansa AG,2.0,Germany,2018-08-07,2.0,1.0,-1.0,2,False,1.0,Economy Class,Solo Leisure,1,True,-1.0
A340,Deutsche Lufthansa AG,3.0,Germany,2018-08-09,1.0,3.0,2.0,2,False,3.0,Premium Economy,Solo Leisure,1,True,-1.0
A340-300,Deutsche Lufthansa AG,4.0,Germany,2018-08-10,4.0,3.0,3.0,9,True,4.0,Economy Class,Solo Leisure,5,True,4.0
Not informed,Deutsche Lufthansa AG,-1.0,Germany,2018-08-10,-1.0,1.0,-1.0,1,False,-1.0,Economy Class,Solo Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,2.0,Germany,2018-08-12,2.0,1.0,-1.0,1,False,2.0,Economy Class,Couple Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2018-08-12,3.0,1.0,3.0,1,False,3.0,Economy Class,Couple Leisure,3,True,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2018-08-12,3.0,1.0,3.0,1,False,3.0,Economy Class,Solo Leisure,1,True,-1.0
CRJ-900 / A320,Deutsche Lufthansa AG,3.0,Germany,2018-08-12,5.0,4.0,-1.0,8,False,4.0,Economy Class,Family Leisure,4,True,4.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2018-08-12,-1.0,1.0,-1.0,1,False,3.0,Economy Class,Couple Leisure,1,True,-1.0
A320 / A321,Deutsche Lufthansa AG,5.0,Germany,2018-08-13,2.0,3.0,-1.0,6,True,3.0,Economy Class,Couple Leisure,5,True,-1.0
A380,Deutsche Lufthansa AG,5.0,Germany,2018-08-14,4.0,3.0,4.0,8,True,4.0,Business Class,Business,5,True,-1.0
A321,Deutsche Lufthansa AG,2.0,Germany,2018-08-14,4.0,1.0,-1.0,5,False,3.0,Business Class,Business,3,True,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2018-08-15,4.0,1.0,5.0,3,False,3.0,Economy Class,Solo Leisure,2,True,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2018-08-16,5.0,4.0,5.0,10,True,5.0,Economy Class,Solo Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2018-08-16,4.0,1.0,-1.0,6,True,3.0,Economy Class,Business,5,True,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2018-08-17,1.0,2.0,1.0,3,False,1.0,Economy Class,Couple Leisure,2,True,1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2018-08-17,3.0,5.0,4.0,8,True,4.0,Economy Class,Solo Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2018-08-18,3.0,1.0,-1.0,1,False,3.0,Economy Class,Solo Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2018-08-19,1.0,4.0,1.0,1,False,3.0,Economy Class,Business,1,True,-1.0
A350-900,Deutsche Lufthansa AG,5.0,Germany,2018-08-19,4.0,5.0,4.0,7,True,3.0,Economy Class,Solo Leisure,4,True,5.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2018-08-20,3.0,1.0,3.0,2,False,3.0,Economy Class,Couple Leisure,1,True,-1.0
A350-900,Deutsche Lufthansa AG,2.0,Germany,2018-08-21,1.0,1.0,2.0,1,False,1.0,Economy Class,Couple Leisure,1,True,1.0
A320,Deutsche Lufthansa AG,5.0,Germany,2018-08-22,3.0,5.0,1.0,9,True,5.0,Economy Class,Solo Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2018-08-23,1.0,1.0,-1.0,1,False,1.0,Economy Class,Couple Leisure,2,True,-1.0
A320,Deutsche Lufthansa AG,5.0,Germany,2018-08-23,4.0,5.0,2.0,10,True,5.0,Economy Class,Solo Leisure,5,True,2.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2018-08-26,1.0,5.0,3.0,7,True,3.0,Economy Class,Solo Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2018-08-28,4.0,1.0,4.0,5,False,1.0,Economy Class,Couple Leisure,3,True,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2018-08-28,1.0,1.0,-1.0,1,False,1.0,Economy Class,Family Leisure,1,True,-1.0
Boeing 747-800,Deutsche Lufthansa AG,4.0,Germany,2018-08-29,3.0,2.0,3.0,5,True,3.0,Economy Class,Solo Leisure,3,True,-1.0
A340,Deutsche Lufthansa AG,4.0,Germany,2018-09-05,4.0,1.0,5.0,1,False,3.0,Economy Class,Family Leisure,1,True,5.0
A330-300,Deutsche Lufthansa AG,4.0,Germany,2018-09-06,4.0,4.0,4.0,8,True,4.0,Business Class,Solo Leisure,5,True,-1.0
A320,Deutsche Lufthansa AG,4.0,Germany,2018-09-07,3.0,1.0,-1.0,4,False,3.0,Economy Class,Couple Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2018-09-07,2.0,1.0,-1.0,1,False,3.0,Economy Class,Couple Leisure,1,True,-1.0
A380,Deutsche Lufthansa AG,2.0,Germany,2018-09-11,5.0,1.0,1.0,7,True,5.0,First Class,Solo Leisure,5,True,1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2018-09-17,3.0,1.0,-1.0,2,False,4.0,Economy Class,Couple Leisure,4,True,-1.0
A320,Deutsche Lufthansa AG,5.0,Germany,2018-09-20,4.0,5.0,-1.0,10,True,5.0,Economy Class,Family Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,2.0,Germany,2018-09-20,2.0,1.0,-1.0,1,False,3.0,Economy Class,Business,1,True,-1.0
Not informed,Deutsche Lufthansa AG,2.0,Germany,2018-09-23,3.0,1.0,5.0,1,False,1.0,Economy Class,Family Leisure,1,True,4.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2018-09-23,1.0,1.0,-1.0,1,False,1.0,Economy Class,Couple Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2018-09-26,1.0,5.0,5.0,2,False,3.0,Economy Class,Couple Leisure,1,True,-1.0
A380,Deutsche Lufthansa AG,5.0,Germany,2018-09-26,1.0,4.0,3.0,3,False,1.0,Business Class,Couple Leisure,2,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2018-09-27,4.0,1.0,4.0,1,False,4.0,Economy Class,Solo Leisure,5,True,3.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2018-09-29,3.0,3.0,-1.0,4,False,3.0,Economy Class,Solo Leisure,2,True,-1.0
A321,Deutsche Lufthansa AG,5.0,Germany,2018-09-30,4.0,2.0,2.0,7,True,3.0,Business Class,Solo Leisure,3,True,1.0
A320,Deutsche Lufthansa AG,3.0,Germany,2018-10-02,2.0,4.0,-1.0,1,False,1.0,Business Class,Solo Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2018-10-03,3.0,1.0,4.0,3,False,3.0,Economy Class,Family Leisure,1,True,4.0
A320 200,Deutsche Lufthansa AG,1.0,Germany,2018-10-06,1.0,1.0,-1.0,1,False,1.0,Economy Class,Business,1,True,1.0
Boeing 747-400,Deutsche Lufthansa AG,4.0,Germany,2018-10-12,4.0,4.0,4.0,10,True,4.0,Economy Class,Business,3,True,5.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2018-10-13,-1.0,1.0,-1.0,1,False,2.0,Economy Class,Solo Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,-1.0,Germany,2018-10-15,-1.0,-1.0,-1.0,1,False,-1.0,Economy Class,Business,1,True,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2018-10-15,3.0,4.0,2.0,2,False,3.0,Economy Class,Business,3,True,2.0
A320,Deutsche Lufthansa AG,1.0,Germany,2018-10-16,-1.0,4.0,-1.0,5,False,4.0,Economy Class,Couple Leisure,2,True,-1.0
A350,Deutsche Lufthansa AG,4.0,Germany,2018-10-17,5.0,4.0,5.0,1,False,1.0,Economy Class,Couple Leisure,1,True,-1.0
A320,Deutsche Lufthansa AG,5.0,Germany,2018-10-18,3.0,4.0,-1.0,4,False,1.0,Economy Class,Business,2,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2018-10-18,-1.0,4.0,-1.0,1,False,4.0,Economy Class,Family Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,-1.0,Germany,2018-10-18,-1.0,1.0,-1.0,1,False,1.0,Economy Class,Business,1,True,-1.0
A380,Deutsche Lufthansa AG,2.0,Germany,2018-10-19,5.0,5.0,3.0,1,False,1.0,Business Class,Business,1,True,3.0
Not informed,Deutsche Lufthansa AG,-1.0,Germany,2018-10-19,-1.0,1.0,-1.0,1,False,-1.0,Economy Class,Solo Leisure,1,True,-1.0
A350,Deutsche Lufthansa AG,5.0,Germany,2018-10-21,4.0,5.0,5.0,10,True,5.0,Business Class,Solo Leisure,5,True,5.0
A320,Deutsche Lufthansa AG,5.0,Germany,2018-10-21,4.0,4.0,-1.0,9,True,4.0,Economy Class,Couple Leisure,4,True,-1.0
A340-300,Deutsche Lufthansa AG,5.0,Germany,2018-10-25,5.0,5.0,4.0,7,True,1.0,Business Class,Business,4,True,1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2018-10-25,4.0,4.0,3.0,8,True,4.0,Economy Class,Business,4,True,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2018-10-26,3.0,1.0,1.0,1,False,2.0,Economy Class,Solo Leisure,1,True,1.0
A330-300,Deutsche Lufthansa AG,5.0,Germany,2018-11-03,5.0,5.0,3.0,9,True,4.0,Business Class,Couple Leisure,5,True,-1.0
A320 / A319,Deutsche Lufthansa AG,5.0,Germany,2018-11-08,5.0,4.0,-1.0,10,True,5.0,Economy Class,Solo Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2018-11-11,5.0,3.0,3.0,9,True,4.0,Economy Class,Business,5,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2018-11-12,1.0,1.0,2.0,4,False,3.0,Premium Economy,Business,3,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2018-11-13,-1.0,1.0,-1.0,1,False,4.0,Economy Class,Family Leisure,3,True,-1.0
A330,Deutsche Lufthansa AG,5.0,Germany,2018-11-13,2.0,5.0,5.0,8,True,4.0,Business Class,Business,4,True,-1.0
A340,Deutsche Lufthansa AG,1.0,Germany,2018-11-13,2.0,5.0,2.0,4,False,4.0,Economy Class,Solo Leisure,3,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2018-11-13,4.0,4.0,-1.0,7,True,3.0,Economy Class,Solo Leisure,3,True,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2018-11-14,4.0,1.0,-1.0,3,False,3.0,Economy Class,Solo Leisure,3,True,-1.0
Not informed,Deutsche Lufthansa AG,2.0,Germany,2018-11-16,1.0,1.0,2.0,1,False,1.0,Economy Class,Family Leisure,1,True,-1.0
A380,Deutsche Lufthansa AG,5.0,Germany,2018-11-16,4.0,4.0,4.0,9,True,4.0,Economy Class,Family Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2018-11-18,5.0,5.0,-1.0,10,True,5.0,Economy Class,Couple Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2018-11-18,1.0,1.0,-1.0,2,False,1.0,Economy Class,Solo Leisure,2,False,-1.0
Not informed,Deutsche Lufthansa AG,-1.0,Germany,2018-11-22,-1.0,1.0,-1.0,2,False,-1.0,Economy Class,Business,1,True,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2018-11-23,-1.0,5.0,-1.0,10,True,5.0,Business Class,Solo Leisure,5,True,-1.0
A380-800,Deutsche Lufthansa AG,4.0,Germany,2018-11-26,2.0,2.0,3.0,7,True,3.0,Premium Economy,Family Leisure,2,False,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2018-11-26,4.0,5.0,-1.0,8,True,4.0,Economy Class,Business,4,True,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2018-11-26,5.0,5.0,-1.0,8,True,5.0,Economy Class,Business,4,True,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2018-11-28,3.0,1.0,-1.0,1,False,3.0,Economy Class,Couple Leisure,1,True,-1.0
A321 / A340-600,Deutsche Lufthansa AG,5.0,Germany,2018-11-28,3.0,5.0,5.0,8,True,3.0,Economy Class,Solo Leisure,4,True,-1.0
A380,Deutsche Lufthansa AG,4.0,Germany,2018-11-29,1.0,3.0,2.0,6,False,1.0,Business Class,Business,2,True,1.0
A320,Deutsche Lufthansa AG,3.0,Germany,2018-11-30,3.0,1.0,1.0,1,False,3.0,Economy Class,Solo Leisure,1,True,1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2018-12-01,1.0,1.0,2.0,3,False,3.0,Economy Class,Couple Leisure,1,False,-1.0
A320,Deutsche Lufthansa AG,5.0,Germany,2018-12-01,3.0,4.0,1.0,7,True,3.0,Economy Class,Solo Leisure,3,True,-1.0
Boeing 747-8,Deutsche Lufthansa AG,5.0,Germany,2018-12-03,4.0,4.0,3.0,8,True,3.0,Business Class,Business,4,True,3.0
A350-900,Deutsche Lufthansa AG,4.0,Germany,2018-12-10,4.0,4.0,5.0,9,True,5.0,Economy Class,Couple Leisure,5,True,4.0
A321,Deutsche Lufthansa AG,5.0,Germany,2018-12-10,5.0,4.0,-1.0,10,True,4.0,Economy Class,Business,5,True,-1.0
A340-600,Deutsche Lufthansa AG,3.0,Germany,2018-12-11,3.0,3.0,3.0,6,False,4.0,Premium Economy,Business,2,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2018-12-13,4.0,1.0,4.0,4,True,4.0,Economy Class,Couple Leisure,2,True,-1.0
A321,Deutsche Lufthansa AG,1.0,Germany,2018-12-17,2.0,1.0,-1.0,3,False,1.0,Economy Class,Solo Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2018-12-23,-1.0,1.0,-1.0,1,False,1.0,Economy Class,Solo Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,-1.0,Germany,2018-12-23,-1.0,1.0,-1.0,1,False,-1.0,Economy Class,Couple Leisure,1,False,-1.0
A320neo,Deutsche Lufthansa AG,1.0,Germany,2018-12-27,1.0,3.0,-1.0,4,False,2.0,Business Class,Solo Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,-1.0,Germany,2018-12-28,-1.0,1.0,-1.0,1,False,1.0,Economy Class,Solo Leisure,1,True,-1.0
Bombardier CRJ 900,Deutsche Lufthansa AG,5.0,Germany,2018-12-29,5.0,5.0,-1.0,10,True,5.0,Economy Class,Solo Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2018-12-30,4.0,5.0,5.0,10,True,4.0,Economy Class,Family Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2019-01-01,2.0,3.0,-1.0,2,False,1.0,Business Class,Business,1,True,-1.0
Boeing 747-400,Deutsche Lufthansa AG,1.0,Germany,2019-01-06,2.0,2.0,4.0,3,False,2.0,Business Class,Solo Leisure,2,True,3.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2019-01-06,4.0,3.0,-1.0,1,False,2.0,Economy Class,Solo Leisure,1,True,-1.0
A320 / A319,Deutsche Lufthansa AG,5.0,Germany,2019-01-10,5.0,4.0,-1.0,10,True,5.0,Economy Class,Solo Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2019-01-13,1.0,1.0,-1.0,1,False,1.0,Economy Class,Business,1,True,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2019-01-13,1.0,1.0,1.0,1,False,1.0,Economy Class,Couple Leisure,1,True,1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2019-01-14,5.0,1.0,-1.0,2,True,5.0,Economy Class,Solo Leisure,3,True,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2019-01-19,-1.0,1.0,-1.0,1,False,3.0,Premium Economy,Solo Leisure,1,True,-1.0
A320,Deutsche Lufthansa AG,3.0,Germany,2019-01-22,4.0,3.0,-1.0,8,True,4.0,Business Class,Solo Leisure,4,True,-1.0
A350-900,Deutsche Lufthansa AG,1.0,Germany,2019-01-22,1.0,1.0,1.0,1,False,1.0,Premium Economy,Couple Leisure,1,True,1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2019-01-23,1.0,1.0,1.0,2,False,3.0,Economy Class,Business,1,True,1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2019-01-23,3.0,2.0,2.0,1,False,2.0,Economy Class,Solo Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2019-01-26,4.0,1.0,3.0,1,False,4.0,Business Class,Couple Leisure,3,True,2.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2019-01-27,5.0,5.0,-1.0,10,True,4.0,Economy Class,Family Leisure,5,True,-1.0
Airbus,Deutsche Lufthansa AG,1.0,Germany,2019-02-01,4.0,4.0,3.0,2,False,4.0,Business Class,Family Leisure,3,True,2.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2019-02-02,5.0,5.0,-1.0,10,True,4.0,Economy Class,Solo Leisure,5,True,-1.0
A330,Deutsche Lufthansa AG,1.0,Germany,2019-02-03,1.0,1.0,2.0,1,False,2.0,Business Class,Business,1,True,-1.0
A330,Deutsche Lufthansa AG,5.0,Germany,2019-02-04,4.0,5.0,5.0,10,True,5.0,Economy Class,Couple Leisure,5,True,4.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2019-02-05,-1.0,1.0,3.0,2,False,2.0,Economy Class,Couple Leisure,2,True,-1.0
Boeing 747-400 / A320 Neo,Deutsche Lufthansa AG,2.0,Germany,2019-02-07,2.0,3.0,2.0,6,False,1.0,Business Class,Family Leisure,3,True,1.0
A380-800,Deutsche Lufthansa AG,5.0,Germany,2019-02-08,5.0,4.0,4.0,6,True,3.0,Business Class,Business,3,True,1.0
A380-800,Deutsche Lufthansa AG,3.0,Germany,2019-02-11,5.0,3.0,5.0,8,True,5.0,Business Class,Couple Leisure,5,True,-1.0
A320/A319 & A330-300,Deutsche Lufthansa AG,5.0,Germany,2019-02-17,5.0,4.0,5.0,10,True,5.0,Economy Class,Business,5,True,-1.0
Airbus 320,Deutsche Lufthansa AG,3.0,Germany,2019-02-19,2.0,1.0,-1.0,1,False,1.0,Economy Class,Couple Leisure,2,True,-1.0
A380-800,Deutsche Lufthansa AG,5.0,Germany,2019-02-19,2.0,2.0,1.0,5,False,3.0,Economy Class,Couple Leisure,1,True,-1.0
A321 / A350,Deutsche Lufthansa AG,3.0,Germany,2019-02-20,2.0,3.0,2.0,7,False,2.0,Business Class,Family Leisure,4,True,1.0
A319-100,Deutsche Lufthansa AG,5.0,Germany,2019-02-25,4.0,2.0,-1.0,8,True,4.0,Economy Class,Solo Leisure,4,True,2.0
A320,Deutsche Lufthansa AG,3.0,Germany,2019-03-02,4.0,3.0,-1.0,7,True,4.0,Business Class,Business,3,True,-1.0
A330,Deutsche Lufthansa AG,3.0,Germany,2019-03-02,3.0,3.0,3.0,7,True,4.0,Premium Economy,Business,5,True,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2019-03-02,5.0,2.0,4.0,7,True,4.0,Business Class,Couple Leisure,5,True,3.0
A320,Deutsche Lufthansa AG,1.0,Germany,2019-03-04,1.0,1.0,-1.0,1,False,1.0,Economy Class,Family Leisure,1,True,-1.0
Boeing 747-8,Deutsche Lufthansa AG,3.0,Germany,2019-03-04,2.0,4.0,1.0,4,False,2.0,Economy Class,Solo Leisure,2,True,-1.0
Not informed,Deutsche Lufthansa AG,2.0,Germany,2019-03-06,1.0,2.0,-1.0,1,False,1.0,Economy Class,Family Leisure,1,True,-1.0
A321/A320,Deutsche Lufthansa AG,4.0,Germany,2019-03-13,4.0,3.0,-1.0,9,True,4.0,Economy Class,Couple Leisure,4,True,-1.0
Boeing 747-8,Deutsche Lufthansa AG,3.0,Germany,2019-03-14,2.0,1.0,3.0,1,False,3.0,Premium Economy,Business,1,False,-1.0
A340,Deutsche Lufthansa AG,4.0,Germany,2019-03-22,2.0,3.0,4.0,4,False,3.0,Business Class,Business,3,True,1.0
A350-900,Deutsche Lufthansa AG,3.0,Germany,2019-03-27,4.0,3.0,4.0,7,True,3.0,Economy Class,Solo Leisure,3,True,-1.0
A350,Deutsche Lufthansa AG,1.0,Germany,2019-03-28,4.0,2.0,5.0,6,False,3.0,Economy Class,Solo Leisure,3,True,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2019-04-01,1.0,4.0,1.0,2,False,2.0,Premium Economy,Business,2,True,-1.0
A340,Deutsche Lufthansa AG,4.0,Germany,2019-04-02,3.0,2.0,2.0,7,True,3.0,Economy Class,Business,3,True,1.0
A380,Deutsche Lufthansa AG,3.0,Germany,2019-04-08,3.0,4.0,4.0,5,True,3.0,Premium Economy,Business,2,True,-1.0
A320,Deutsche Lufthansa AG,5.0,Germany,2019-04-12,3.0,4.0,4.0,5,False,4.0,Economy Class,Business,3,True,-1.0
Boeing 747,Deutsche Lufthansa AG,2.0,Germany,2019-04-12,3.0,4.0,5.0,3,False,2.0,Business Class,Solo Leisure,3,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2019-04-14,1.0,3.0,4.0,5,True,2.0,Economy Class,Couple Leisure,4,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2019-04-14,3.0,3.0,2.0,3,False,4.0,Economy Class,Solo Leisure,2,True,4.0
A330,Deutsche Lufthansa AG,1.0,Germany,2019-04-15,-1.0,4.0,-1.0,2,False,1.0,Economy Class,Business,3,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2019-04-18,2.0,1.0,3.0,2,False,3.0,Economy Class,Solo Leisure,2,True,-1.0
A340-300,Deutsche Lufthansa AG,5.0,Germany,2019-04-19,4.0,5.0,5.0,8,True,4.0,Economy Class,Solo Leisure,5,True,-1.0
A320 and B748,Deutsche Lufthansa AG,1.0,Germany,2019-04-20,3.0,1.0,1.0,2,False,1.0,Economy Class,Couple Leisure,3,True,1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2019-04-21,3.0,3.0,3.0,5,True,3.0,Economy Class,Couple Leisure,3,True,3.0
A380-800,Deutsche Lufthansa AG,3.0,Germany,2019-04-22,-1.0,1.0,-1.0,1,False,2.0,Economy Class,Business,1,True,-1.0
A380-800,Deutsche Lufthansa AG,4.0,Germany,2019-04-22,2.0,1.0,1.0,2,False,1.0,Economy Class,Business,2,True,-1.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2019-04-22,4.0,5.0,-1.0,8,True,4.0,Economy Class,Couple Leisure,4,False,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2019-04-23,4.0,2.0,-1.0,2,False,1.0,Economy Class,Family Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2019-04-28,4.0,1.0,-1.0,3,False,4.0,Economy Class,Business,3,True,-1.0
A321,Deutsche Lufthansa AG,5.0,Germany,2019-04-30,5.0,5.0,-1.0,10,True,4.0,Business Class,Couple Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2019-05-01,1.0,2.0,1.0,1,False,2.0,Economy Class,Solo Leisure,3,True,1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2019-05-02,3.0,4.0,1.0,7,True,4.0,Economy Class,Solo Leisure,3,True,-1.0
A340 300,Deutsche Lufthansa AG,-1.0,Germany,2019-05-08,-1.0,-1.0,-1.0,1,False,-1.0,Premium Economy,Couple Leisure,1,True,-1.0
A320,Deutsche Lufthansa AG,5.0,Germany,2019-05-08,5.0,5.0,-1.0,10,True,5.0,Economy Class,Couple Leisure,5,True,-1.0
A340-300,Deutsche Lufthansa AG,4.0,Germany,2019-05-10,3.0,5.0,5.0,7,True,1.0,Economy Class,Solo Leisure,5,True,-1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2019-05-12,1.0,1.0,-1.0,1,False,1.0,Economy Class,Family Leisure,1,True,-1.0
A350,Deutsche Lufthansa AG,5.0,Germany,2019-05-13,5.0,5.0,5.0,9,True,3.0,Economy Class,Solo Leisure,4,True,-1.0
A320,Deutsche Lufthansa AG,4.0,Germany,2019-05-15,5.0,4.0,3.0,5,True,2.0,Business Class,Family Leisure,5,True,5.0
Not informed,Deutsche Lufthansa AG,-1.0,Germany,2019-05-16,-1.0,1.0,-1.0,2,False,1.0,Economy Class,Solo Leisure,1,True,-1.0
Boeing 747-400,Deutsche Lufthansa AG,5.0,Germany,2019-05-17,5.0,5.0,5.0,10,True,5.0,Business Class,Family Leisure,5,True,4.0
A319/320,Deutsche Lufthansa AG,5.0,Germany,2019-05-21,4.0,4.0,-1.0,9,True,4.0,Economy Class,Solo Leisure,4,True,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2019-05-21,4.0,1.0,-1.0,4,False,4.0,Economy Class,Solo Leisure,4,True,-1.0
Not informed,Deutsche Lufthansa AG,-1.0,Germany,2019-05-21,-1.0,1.0,-1.0,1,False,1.0,Economy Class,Solo Leisure,1,True,-1.0
A343,Deutsche Lufthansa AG,5.0,Germany,2019-05-22,5.0,4.0,5.0,9,True,4.0,Business Class,Family Leisure,4,True,4.0
A340-300,Deutsche Lufthansa AG,1.0,Germany,2019-05-23,1.0,1.0,4.0,3,False,1.0,Economy Class,Couple Leisure,1,True,-1.0
A321,Deutsche Lufthansa AG,3.0,Germany,2019-05-23,-1.0,1.0,-1.0,3,False,3.0,Economy Class,Family Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2019-05-24,3.0,2.0,-1.0,3,False,1.0,Business Class,Business,3,True,-1.0
Not informed,Deutsche Lufthansa AG,5.0,Germany,2019-05-25,5.0,5.0,4.0,9,True,4.0,Economy Class,Family Leisure,5,False,-1.0
A380-800,Deutsche Lufthansa AG,5.0,Germany,2019-05-30,5.0,5.0,2.0,7,False,4.0,Premium Economy,Business,3,False,1.0
Not informed,Deutsche Lufthansa AG,1.0,Germany,2019-05-30,2.0,1.0,2.0,1,False,1.0,Economy Class,Solo Leisure,1,True,-1.0
Not informed,Deutsche Lufthansa AG,4.0,Germany,2019-06-01,4.0,3.0,4.0,8,True,4.0,Premium Economy,Solo Leisure,4,True,-1.0
A380 / A359,Deutsche Lufthansa AG,5.0,Germany,2019-06-03,4.0,4.0,4.0,9,True,4.0,Premium Economy,Couple Leisure,4,True,4.0
Not informed,Deutsche Lufthansa AG,3.0,Germany,2019-06-06,3.0,3.0,3.0,3,False,3.0,Economy Class,Solo Leisure,1,True,-1.0
