date,header,rating,content,seat_type,seat_comfort,cabin_staff_service,food_&_beverages,value_for_money,recommended,id,type_of_traveller,route,date_flown,inflight_entertainment,aircraft,ground_service,wifi_&_connectivity,airline_name,country,verified_trip
2018-07-05,"An absolute disappointment""",1.0,"london to barcelona. first time ever to fly with ryanair and this has been an absolute disappointment from the very beginning to the end. booked my ticket in may 2018 thinking i had a bargain compared to the prices shown by other airlines. i even selected the priority option costing a little extra. this meant i could carry a 10kg bag with a small bag. arrived at the airport to drop my suitcase but was told i had to pay £50 because i didn't have this on my ticket. completely shocked i argued but of course had no choice but to pay. after this the flight was delayed for almost 3 hours didn't arrive at my destination until 2am for a conference i had to attend by 8.30 the following morning. well, thinking the nightmare was over and glad to have survived the ordeal. on my flight back, i thought perhaps the £50 i paid would have covered both leg of my trip only to be told that i needed to pay another £50 on my way back. making a total of £100 pounds excluding the cost of my original ticket which was £98. while queuing pay for the cost of my laugage, i met several families who had exactly thesame problem as myself. ryanair needs to state the exact cost implications of their flights. now if i had known that this flight would have cost me almost £200, i certainly would have flown with british airways without any doubt. well, you learn every day. i'm never flying with ryanair again but it would be a complete injustice if i did not share my experience on here. sadly the rating does not allow zero hence the 1/10",Economy Class,1.0,2.0,1.0,1.0,False,1321,Business,London to Barcelona,July 2018,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2018-07-06,Worst customer care,1.0,thessaloniki to stansted. small seats and the worst customer care. i gave them more than one chance and i'm truly disappointed about every time !,Economy Class,1.0,2.0,-1.0,3.0,False,1322,Solo Leisure,Thessaloniki to Stansted,July 2018,-1.0,Not informed,2.0,-1.0,Ryanair,Ireland,True
2018-07-08,Never fly with them again,1.0,"dublin to budapest. ryanair dropped the passengers off in the wrong country and provided no support afterword. after personally paying for transportation to my original destination, ryanair refused to reimburse me. i will never fly with them again and do not recommend.",Economy Class,2.0,1.0,1.0,1.0,False,1323,Solo Leisure,Dublin to Budapest,June 2018,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2018-07-08,Terrible experience,1.0,"terrible experience flying ryanair from athens to rome, even worse than my last flight on united. keep in mind i also just spent 3 hours standing in line in the istanbul airport a couple weeks ago. you'll walk 2 miles to get to your gate and they will make you carry your bags all the way there if you haven't paid extra in advance. departure was changed 3+ times from a early morning flight to late afternoon, messing up connections. i'll never fly this pathetic excuse for an airline again.",Economy Class,1.0,1.0,1.0,1.0,False,1324,Solo Leisure,Athens to Rome,July 2018,1.0,Not informed,1.0,1.0,Ryanair,Ireland,True
2018-07-08,Told we had to check-in online,1.0,"prague to bucharest ticket purchased through a third party agent. we arrive at the airport 3 hours before departure time. thinking we couldn’t check-in that early we first went to have a meal. when we arrived at the counter an hour 45 minutes prior the departure time we have been told we had to check-in online. we were like alright give me a minute i am gonna do that. then the staff told us we had to do it at least 2 hours before departure time. now it was to late we had to pay 3300 each (127 euros).  nothing is was made on purpose, we decided not to encourage this practice and to take the bus for 19 euros per person instead. avoid this company.",Economy Class,-1.0,-1.0,-1.0,1.0,False,1325,Couple Leisure,Prague to Bucharest,July 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-07-09,Always been happy with them,9.0,"flew with ryanair on a return journey from brussels to rome. check-in at both locations, was quick and efficient. flight attendants on both flights greeted passengers with a smile and helped everyone find their seats. ryanair's policy regarding cabin baggage has recently changed, but it is clearly stated at every stage of booking. additionally they send you a follow up email reminding you of this. i've flown with ryanair multiple times and have always been happy with them. they are low cost airline, that doesn't hide it from you. they inform you up front of any additional costs you'll have to pay.",Economy Class,4.0,5.0,-1.0,4.0,True,1326,Solo Leisure,Brussels to Rome,July 2018,-1.0,B737-800,5.0,-1.0,Ryanair,Ireland,True
2018-07-09,Could not care one bit,1.0,"palermo to stansted, the flight was delayed to start with with more problems but the main problem is when i get to stansted. light check in bag was not on the conveyor belt. i reported this to swiftbolt and they gave me a report. i've also made a complaint on ryanair website -  they've got a chat but for the last two days i cannot get through on it. it seems ryanair could not care one bit about their customers so my advice to everybody do not use them.",Economy Class,1.0,1.0,-1.0,1.0,False,1327,Business,Palermo to Stansted,July 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-07-11,As usual delayed,1.0,bari to bologna. there was no cleaning from previous flight. really bad service from the crew. as usual delayed.,Economy Class,1.0,1.0,-1.0,1.0,False,1328,Solo Leisure,Bari to Bologna,July 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-07-11,Ryanair goes down every year,1.0,rome ciampino to stansted. when i flew to rome i bought the priority that allow you to come into the plane first together with your luggage. it costs me £7 at the top if my flight tickets that was around £60. now i came back and have been waiting on the airport more then an hour waiting for my luggage. on my way back i didn’t buy a priority as i feel this is stupid for every single service that ryanair provide.  i was told by the person working in ryanair baggage enquirers that it can take up to 1.5 hours? i am so disappointed and dissatisfied with them. ryanair goes down every year. i will avoid them in future and there are better companies that are few pounds more expensive and can provide you amazing service.,Economy Class,1.0,1.0,-1.0,3.0,False,1329,Solo Leisure,Rome Ciampino to Stansted,July 2018,-1.0,Not informed,1.0,-1.0,Ryanair,Ireland,True
2018-07-11,Worth avoiding this company,3.0,"barcelona to dublin. horrendous experience. i flew with this airline on a return flight to barcelona. both flights were delayed by 1hr 30mins to 2hrs. however, it was the manner that they were delayed that was most frustrating. for both delays there was no communication from the airline. when we arrived there was no mention of delay until it became apparent that there was still no plane at the gate at the listed time of departure. after 45mins waiting at the gate we were finally allowed on the aircraft. however, the delay continued for another hour on the plane where it was incredibly uncomfortable, stuffy and hot. overall i arrived 2 hours later than what was listed with zero communication from the airline besides an apology text to my phone the next day. the whole experience was not acceptable, even from a company that seems to have a reputation for this type of experience. he flight was the most uncomfortable and rocky flight i've ever experienced (and i'm someone that usually enjoys flying). ryanair preaches low cost, however considering the multitude of ridiculous extra fees (e.g you have to pay upwards of €15 for a seat even though you've already purchased a ticket?), the consistent delays, the lack of communication, the uncomfortable flights, and the low quality customer service, it is in my opinion far more worth avoiding this company and paying the little bit extra it costs to fly with another airline to guarantee a stress-free flying experience.",Economy Class,1.0,4.0,-1.0,2.0,False,1330,Solo Leisure,Barcelona to Dublin,June 2018,1.0,Not informed,2.0,-1.0,Ryanair,Ireland,True
2018-07-13,Very disappointing experience,1.0,"hamburg to edinburgh. unprofessional airline. my wife and i planned a trip together to visit my ancestral home of scotland. we arrived at the airport at 04:55 am for a flight departing at 6:20. ryanair does not have any staff to assist with baggage, instruction on how to get to the gate or that there is a preclearance requirement to travel to the uk, and no staff that assisted in any way including how to take baggage on the plane through security. we were among at least 12 people denied access to the flight as they didn’t have a shuttle to the airplane once to the gate. everyone was extremely frustrated and left without an alternative and no one can provide help particularly if the booking was made online. even the staff in hamburg airport were unimpressed with ryanair and noted this is simply the way they operate. the inexpensive fare was completely wasted and one loses the return flight if you don’t make the first flight. this is a “fine print airline” that may work for the experienced traveler with the patience to lose their money a few times in order to get the hang of their “method” but do not make the mistake of thinking that this is actually an air service. there is no service. this was a very disappointing experience and i’m shocked the business model has survived.",Economy Class,1.0,1.0,-1.0,1.0,False,1331,Couple Leisure,Hamburg to Edinburgh,July 2018,-1.0,A319,1.0,-1.0,Ryanair,Ireland,True
