date,header,rating,content,Seat Type,Value For Money,Recommended,id,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Aircraft,Type Of Traveller,Route,Date Flown,Ground Service,Wifi & Connectivity,airline_name,country
2015-07-20,Aeroflot Russian Airlines customer review,7,"I was traveling alone with my six-month old baby. The first leg from London to Moscow went smoothly. The aircraft was very comfortable and there was an option of a bassinet. I am especially thankful to a flight attendant who was extra helpful and attentive to me as she saw that I was alone with a small child. The second leg from Moscow to Bishkek was much more difficult. It was a red eye 4-hour flight. I had zero help from the crew even when locating the seat and trying to manage my cranky and tired baby, and at the same time putting the carry on bag on top. The bassinet option was only available in business class. The temperature on the plane was extremely high. It was unbearably hot for the whole duration of the flight. The crew did not offer any help whatsoever. Traveling alone with a small child is a mission in itself. But there was no sympathetic attention from that crew at all.",Economy Class,1,no,247,1,1,1,1,,Family Leisure,London to Bishkek via Moscow,July 2015,1,,Aeroflot,Russia
2015-07-21,Aeroflot Russian Airlines customer review,8,"Round-trip New York-Moscow in Premium Economy was excellent. No problems with /check-in, both flights were on time, cabins were clean and seats were comfortable. The crew were pleasant and helpful, food was decent but the movies available on the AVOD were rather limited. The fare I paid was very reasonable and I think the Premium Economy service is an excellent value. All in all, I was extremely satisfied with Aeroflot and definitely would fly with them again.",Premium Economy,1,yes,248,1,1,1,1,A330,Solo Leisure,New York JFK to Moscow,June 2015,1,,Aeroflot,Russia
2015-08-05,Aeroflot Russian Airlines customer review,8,"Aeroflot offer great value for money, a use-friendly web-site and a vast network - I've flown Bangkok to Budapest, Berlin and Amsterdam Economy in the last year. Long-haul flights use modern, well-appointed aircraft with good seating and entertainment. Service is typically Russian - to the point and unequovical - but professional and efficient, in bright and well-tailored uniforms. Their plan is to reach Europe's 'top 5' by 2017 and I wish them luck achieving it.",Economy Class,1,yes,249,1,1,1,1,,Solo Leisure,BKK to Berlin via Moscow,July 2015,1,,Aeroflot,Russia
2015-08-06,Aeroflot Russian Airlines customer review,10,"I had a great trip with Aeroflot. Great food, new and clean airplanes, and friendly, helpful crew. Flights were comfortable and on time. They had a great selection of entertainment - lots of English options too.",Economy Class,1,yes,250,1,1,1,1,A330-300,Solo Leisure,IAD to MXP via SVO,July 2015,1,1,Aeroflot,Russia
2015-08-12,Aeroflot Russian Airlines customer review,8,"Nice trip. I have taken this airline two times. I slept very well during the flight. Movies are mostly new and there are also cartoons, sports programmes and some multiplayer games. However, the are crew is not patient enough and the meal was poor.",Economy Class,1,yes,251,1,1,1,1,,Family Leisure,Moscow to Hong Kong,August 2015,1,,Aeroflot,Russia
2015-08-24,Aeroflot Russian Airlines customer review,7,"Terminal D at SVO was great: passed all the procedures at SVO in 10 minutes. The flight was 40 minutes delayed due to a technical fault. Nevertheless, the crew efficiently managed the situation and kept the passengers well informed. Apologies were coming regularly throughout the whole flight from either crew and the captain. In all other terms, everything went smoothly: good IFE, tasty food, friendly and efficient staff service.",Economy Class,1,yes,252,1,1,1,1,A330-300,Solo Leisure,SVO to LHR,August 2015,1,,Aeroflot,Russia
2015-08-29,Aeroflot Russian Airlines customer review,7,"Aeroflot Russian Airlines  check-in and other procedures at Terminal 4 at Heathrow Airport were a breeze. The flight departed almost an hour late which was not good given that my previous flight to London was delayed as well. The flight was a very pleasant experience. The cabin crew were very friendly and efficient an communicated through PA at all stages of flight. The IFE had a great Oscar collection, tasty lamb with mashed potatoes for lunch. The wifi onboard was a bit expensive but very quick and worth the money. The flight time was reduced from 3 hrs 30 mins to 2 hrs 50 mins, so landed only about 20 min behind schedule.",Economy Class,1,yes,253,1,1,1,1,A330-300,Solo Leisure,London to Moscow,August 2015,1,1,Aeroflot,Russia
2015-09-04,"""very comfortable flat bed """,7,"A very comfortable flat bed on Aeroflot Russian Airlines Boeing 777-300ER in business class. Seat seems softer than other airline seats which made it very comfy to seat and sleep on. The food was good. The only downside was their IFE and Aeroflot Lounges. Boeing 777-300ER IFE was terrible - nothing worked the crew had to restart the system every 15 mins, but the A330 from Moscow to London was fine, although the options of movies were somewhat limited. The lounge in Moscow was very basic to say the least. Overall it was very good value and I would do it again.",Business Class,1,yes,254,1,1,1,1,Boeing 777-300ER,Business,HKG to LHR via Moscow,June 2015,1,,Aeroflot,Russia
2015-09-07,"""service accommodating and attentive""",8,"Aeroflot from Moscow to Istanbul, the flight was on time, and a proper business class seat. Staff service was accommodating and attentive. The food was tasty, printed menu with excellent selection of wines, good champagne - quite impressed.",Business Class,1,yes,255,1,1,1,1,A320,Solo Leisure,Moscow to Istanbul,September 2015,1,,Aeroflot,Russia
2015-09-11,"""no real complaints about the flight""",7,"Ekaterinburg to Moscow with Aeroflot. Economy class check in took a little time because I was slightly over the 23 kg limit in my bag - solved by transferring the extra weight to my carry on and seeing a different check in person. Flight was on time, but on arrival at Sherementevo Airport had to wait for a bus to take us to the terminal and it took a long time to get off the plane and into the terminal. Then had to wait for luggage. Flight take off and landings were on time. We received a meal run plus tea coffee etc. The flight was comfortable enough and the cabin crew knew English which was an unexpected bonus. No real inflight entertainment but it was a domestic internal flight. Apart from the exit process from the plane no real complaints about the flight or level of service.",Economy Class,1,yes,256,1,1,1,,,Solo Leisure,Ekaterinburg to Mscow,August 2015,1,,Aeroflot,Russia
2015-09-14,"""best meals I had ever had on board a plane""",9,"The Aeroflot airfares were surprisingly cheap considering they were long-haul flights. New aircraft with comfortable seats. The best meals I had ever had on board a plane, with a very wide range of western movies in addition to professional service from the crew on both legs. However, the airport staff were definitely not up to the standard. For this price I could not have any complaint.",Economy Class,1,yes,257,1,1,1,1,A330-300 / Boeing 777,Solo Leisure,Vladivostok to Moscow,August 2015,1,1,Aeroflot,Russia
2015-09-25,"""cabin service onboard flights okay""",6,"Munich to Kazan via Moscow with Aeroflot was without any problems, but my second flight on the Superjet 100 had a delay. The Aeroflot hub at Moscow Sheremetevo is a nice airport but the Wifi connection speed is very slow, and the toilets are mostly dirty. I flew on an morning flight and the omelette provided was dreadful. The cabin service onboard flights was okay.",Economy Class,1,yes,258,1,1,1,1,A320 / Sukhoi Superjet 100,Business,MUC to KZN via SVO,July 2015,1,,Aeroflot,Russia
2015-09-25,"""so much attention and care""",10,"I have never left a review before, but after our flight from New York to Moscow with Aeroflot I wanted to. The service we received is so much better than in the US. I am flying alone with a baby in my arms (age 1.5 years). We were provided with a cot onboard and baby food, and during the flight baby I rested and staff were super. So much attention and care from Aeroflot staff. Thank you. I will always fly Aeroflot.",Economy Class,1,yes,259,1,1,1,1,A330,Family Leisure,New York to Moscow,September 2015,1,,Aeroflot,Russia
2015-09-30,"""amazing business class service""",10,"Aeroflot from Los Angeles to Moscow, and a really amazing business class service, the best I have had. The flight attendants served food that was restaurant quality. Dinner was served with a rose and there were a lot of little extras. They had excellent toiletries in the bathrooms, and offered slippers in business class. They had as many English language movies and TV shows on a Russian airline as I would have found on an American one. The seats are fairly standard for international business class, I have seen the same model on El Al and almost the same model on American Airlines.",Business Class,1,yes,260,1,1,1,1,Boeing 777-300ER,Solo Leisure,LAX to SVO,September 2015,1,1,Aeroflot,Russia
