date,header,rating,content,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Value For Money,Recommended,id,Aircraft,Type Of Traveller,Route,Date Flown,Ground Service,Wifi & Connectivity,airline_name,country
2015-10-06,"""very good value for money""",8,I recently flew China Southern Airlines to Sydney and back from London Heathrow. The experience was fantastic and very good value for money as well. I found the cabin and ground staff attentive and very professional in every way. The flights were on time and seats were very comfortable. The food was excellent on all flights. I would certainly fly with China Southern Airlines again.,Economy Class,5,5,5,4,5,yes,463,,Solo Leisure,LHR to SYD via LHR,October 2015,5,,China Southern Airlines,China
2015-10-07,"""staff again were excellent""",7,"Although I only give China Southern Airlines seat comfort three stars, I slept for 4.5 hours solid. It was the outward journey I found quite distressing because of the tightness of the seating. The staff yesterday were exceptionally helpful. Special mention to cabin crew on the flight from Xi'an (not spelt correctly). We missed connections both coming and going due to bad weather in Guangzhou. Although the system for dealing with it in Guangzhou Airport is not good, the staff again were excellent. Special mention for the kindness of one young lady, who allowed us use her own phone to make a call. Our bags were not so well treated. Somewhere along the line two parts were broken. The food on board was tasty for the most part. I would recommend this airline.",Economy Class,3,5,3,4,4,yes,464,,Couple Leisure,Xi'an to Paris via Guangzhou,October 2015,4,,China Southern Airlines,China
2015-10-07,"""staff service was okay""",6,Overall the China Southern Airlines staff service was okay. There were two problems I encounted during the flight. My son's seat (42A) couldn't be adjusted because the button was missing. My inflight entertaiment screen stopped working. The screen was finally was set back to normal after informing 4 flight attendants My flight was on 6th October.,Economy Class,2,4,5,3,4,yes,465,Boeing 777,Family Leisure,Guangzhou to Sydney,October 2015,3,,China Southern Airlines,China
2015-10-08,"""very pleasant flight""",8,I took China Southern Airlines first class from Zhanjiang to Guangzhou on 27th September. It was a short flight (1hr in air) but the cabin crew and head attendant provided a high level of quality service. They also greeted us as it was the day of Mid-Autumn festival in China. A very pleasant flight. ,First Class,3,5,3,,4,yes,466,,Business,Zhanjiang to Guangzhou,September 2015,4,,China Southern Airlines,China
2015-10-09,"""crew members are really nice""",9,"I took China Southern Airlines Premium Economy from Paris to Guangzhou. Operated by Boeing 777-E00ER, the cabin is modern and comfortable. Crew members are really nice with a smiling face. I was sitting on 35F, 2-4-2 seat arrangement on Premium Economy Class, with a adjustable seat, personal reading light and footrest. They provide 2 meals service during the flight (lunch and breakfast before landing), the meal was much better than the meal served out of Guangzhou on way to Paris. Between the meal service, they provide beverage, sandwiches and cup noodle on the galley area. The cabin staff constantly patrol the cabin and provide the drink to the passenger.",Premium Economy,4,5,4,4,5,yes,467,Boeing 777-300ER,Solo Leisure,CDG to CAN,October 2015,5,,China Southern Airlines,China
2015-10-12,"""not satisfied with this flight""",5,"I took the China Southern Airlines flight CZ8129 from Beijing to Chongqing on October 2nd 2015, and was not satisfied with this flight. The cabin crew in the first class made the wrong order for my food and drink. Even the worse, during the turbulence, a passenger from economy class came to squat down and chat with the guy in first class. This is dangerous and disburb my rest. But nobody stopped it, even the head attendant.",First Class,4,2,2,3,3,yes,468,,Solo Leisure,Beijing to Chongqing,October 2015,4,,China Southern Airlines,China
2015-10-13,"""young children and babies in business class""",1,"Paris to Brisbane via Guangzhou, and as a first time flyer with China Southern Airlines,  I will not waste my money again. The flight was not comfortable, seats were hard, and with the added issues of young children and new born babies in business class due to allowable upgrades via some means of points or seat awards - not sure how their upgrades to business class work. I would not recommend this airline.",Business Class,1,2,3,2,1,no,469,,Business,CDG to BNE via CAN,October 2015,1,1,China Southern Airlines,China
2015-10-14,"""enhance the flying experience""",7,"I flew China Southern Airline from Kuala Lumpur to Los Angeles via Guangzhou. It was my first flying experience with them. Overall, it was okay for the price paid. I was upgraded to Premium Economy from KUL to CAN as I was a single traveler. Staff at transfer desk was nice. Connecting flight from Guangzhou to LAX was punctual. Flew with the A380 that was new and clean. Food wasn't good and for some reason they only served 2 meals for the long flight. Cabin crew are friendly and willing to fill up water bottle. Inflight entertainment with  not so much of choices. It was value for money but China Southern Airline can do better to enhance the flying experience.",Economy Class,3,4,3,3,4,yes,470,,Solo Leisure,KUL to LAX via CAN,September 2015,4,,China Southern Airlines,China
2015-10-15,"""appalling customer service""",6,"I flew China Southern Airlines to Kathmandu from Auckland via Guangzhou. My flight out and the stopover in between, service from the staff, food, films were fantastic. This all changed when China Southern decided to cancel all flights to and from Kathmandu at the beginning of October due to the fuel shortage in Nepal, shocking customer service. We find out via the Himalayan Times and then advised to look on the facebook page - no other communication. The flight agent informed that the flight from KTM - CAN was cancelled and that the only other flights China Southern Airlines were offering was for me to make my own way to Dhaka, and then I could get a flight onwards, or to fly the first part with another airline. However, due to the layovers I wouldnt be able to move from the airport as I would not get a valid visa. So I cancelled all my return flights. Flight out no complaints, flights back non existent and appalling customer service. This review is based on the flight out.",Economy Class,4,4,4,4,4,no,471,,Solo Leisure,AKL to KTM via CAN,September 2015,4,,China Southern Airlines,China
2015-10-17,"""a fantastic experience""",10,Phuket to Vancouver via Guangzhou. First time on China Southern Airlines and a fantastic experience. I fly Canada to South Asia 3-4 times a year. This time I travelled with my two adult daughters and my 7 month grandson. We had a scheduled layover in Guangzhou on the return and were put in a great hotel and had breakfast there. We also had the same flight crew both ways and they were helping out with the baby and checking many times during the 13 hrs flight. ,Economy Class,5,5,5,5,5,yes,472,A320 / Boeing 787,Family Leisure,HKT to YVR via CAN,October 2015,5,,China Southern Airlines,China
